   0.1701000E+04      2     9.9994  0.00026    0.0168   44.2806   37.0479  202.9314     9.9969    10.0020  0.11849E-03    81.3285
   0.1728000E+04      2     9.9981  0.00021    0.0167   45.4313   36.9398  149.3237     9.9960    10.0002  0.11849E-03    82.3711
   0.1755000E+04      2     9.9990  0.00019    0.0161   49.6233    6.2829  123.2184     9.9971    10.0009  0.11849E-03    55.9063
   0.1782000E+04      2     9.9993  0.00025    0.0155   50.2435   32.3447   43.9534     9.9968    10.0018  0.11849E-03    82.5883
   0.1809000E+04      2     9.9999  0.00023    0.0152   44.3384   51.8159  337.7765     9.9976    10.0022  0.11849E-03    96.1542
   0.1836000E+04      2    10.0008  0.00023    0.0149   45.8991   34.7767  300.6309     9.9985    10.0030  0.11849E-03    80.6758
   0.1863000E+04      2    10.0021  0.00021    0.0132   43.8769   17.3702  267.3654    10.0000    10.0041  0.11849E-03    61.2471
   0.1890000E+04      2    10.0007  0.00027    0.0115   37.5942    9.9515  228.3653     9.9980    10.0035  0.11849E-03    47.5456
   0.1917000E+04      2    10.0018  0.00022    0.0112   35.8020   17.7220  169.7078     9.9996    10.0040  0.11849E-03    53.5239
   0.1944000E+04      2    10.0014  0.00022    0.0113   38.0859   17.2397  115.2206     9.9992    10.0036  0.11849E-03    55.3256
   0.1971000E+04      2    10.0014  0.00038    0.0120   47.8131  358.4553   71.6110     9.9976    10.0053  0.11850E-03    46.2684
   0.1998000E+04      2    10.0023  0.00036    0.0129   50.0596  353.2874   21.8177     9.9988    10.0059  0.11850E-03    43.3470
   0.2025000E+04      2    10.0028  0.00039    0.0159   36.0110  348.9668  347.4586     9.9990    10.0067  0.11850E-03    24.9777
   0.2052000E+04      2    10.0066  0.00064    0.0212   52.1176  346.8386  280.5787    10.0002    10.0130  0.11850E-03    38.9562
   0.2079000E+04      2    10.0061  0.00057    0.0238   45.2554    1.7904  219.5793    10.0004    10.0118  0.11850E-03    47.0458
   0.2106000E+04      2    10.0067  0.00064    0.0260   38.6532    0.6440  174.4014    10.0003    10.0131  0.11850E-03    39.2972
   0.2133000E+04      2    10.0037  0.00091    0.0220   41.9345  357.1073  121.8619     9.9946    10.0128  0.11850E-03    39.0418
   0.2160000E+04      2    10.0044  0.00091    0.0220   44.5958  348.6925   74.8052     9.9953    10.0135  0.11850E-03    33.2884
   0.2187000E+04      2    10.0044  0.00096    0.0241   46.7445  347.5538   20.9738     9.9948    10.0141  0.11850E-03    34.2983
   0.2214000E+04      2    10.0055  0.00096    0.0236   49.9129  347.2370  325.2644     9.9958    10.0151  0.11850E-03    37.1499
   0.2241000E+04      2    10.0057  0.00096    0.0229   48.2949  350.9067  270.3238     9.9961    10.0153  0.11850E-03    39.2015
   0.2268000E+04      2    10.0059  0.00098    0.0224   42.7580  356.5019  217.3759     9.9961    10.0157  0.11850E-03    39.2599
   0.2295000E+04      2    10.0058  0.00094    0.0230   43.6523  356.7833  163.3196     9.9964    10.0153  0.11850E-03    40.4356
   0.2322000E+04      2    10.0073  0.00089    0.0212   38.7719  352.2317  119.8098     9.9984    10.0161  0.11850E-03    31.0036
   0.2349000E+04      2    10.0080  0.00093    0.0205   34.9581  351.5997   71.2891     9.9988    10.0173  0.11850E-03    26.5579
   0.2376000E+04      2    10.0098  0.00093    0.0238   33.4190  353.8561   17.5420    10.0005    10.0191  0.11850E-03    27.2751
   0.2403000E+04      2    10.0103  0.00085    0.0254   40.6787  350.5483  320.4952    10.0018    10.0188  0.11850E-03    31.2269
   0.2430000E+04      2    10.0096  0.00082    0.0241   37.5436  358.3190  262.7772    10.0014    10.0179  0.11850E-03    35.8626
   0.2457000E+04      2    10.0094  0.00073    0.0236   33.2590    0.4060  211.9257    10.0021    10.0167  0.11850E-03    33.6649
   0.2484000E+04      2    10.0095  0.00077    0.0235   33.4055    3.3938  155.7334    10.0018    10.0173  0.11850E-03    36.7992
   0.2511000E+04      2    10.0081  0.00075    0.0220   38.1342  358.7292  102.6350    10.0006    10.0156  0.11850E-03    36.8634
   0.2538000E+04      2    10.0089  0.00071    0.0198   43.2382  350.5358   52.7092    10.0018    10.0159  0.11850E-03    33.7739
   0.2565000E+04      2    10.0089  0.00065    0.0195   39.8794  356.6172  356.9418    10.0024    10.0154  0.11850E-03    36.4966
   0.2592000E+04      2    10.0080  0.00071    0.0186   38.9705    0.7592  300.6831    10.0009    10.0150  0.11850E-03    39.7297
   0.2619000E+04      2    10.0076  0.00064    0.0183   36.6088    3.8522  246.9819    10.0013    10.0140  0.11850E-03    40.4611
   0.2646000E+04      2    10.0067  0.00071    0.0194   37.4857  355.7204  201.2578     9.9995    10.0138  0.11850E-03    33.2061
   0.2673000E+04      2    10.0068  0.00071    0.0189   38.3434    0.5442  142.6535     9.9997    10.0139  0.11850E-03    38.8876
   0.2700000E+04      2    10.0061  0.00072    0.0206   33.6680    5.1059   89.8522     9.9989    10.0133  0.11850E-03    38.7739
